Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,066062,1955,06,9.4,Y
IDCJAC0004,066062,1955,07,7.7,Y
IDCJAC0004,066062,1955,08,9.7,Y
IDCJAC0004,066062,1955,09,10.7,Y
IDCJAC0004,066062,1955,10,14.2,Y
IDCJAC0004,066062,1955,11,14.4,Y
IDCJAC0004,066062,1955,12,16.2,Y
IDCJAC0004,066062,1956,01,18.2,Y
IDCJAC0004,066062,1956,02,19.9,Y
IDCJAC0004,066062,1956,03,19.3,Y
IDCJAC0004,066062,1956,04,15.3,Y
IDCJAC0004,066062,1956,05,12.1,Y
IDCJAC0004,066062,1956,06,9.7,Y
IDCJAC0004,066062,1956,07,7.8,Y
IDCJAC0004,066062,1956,08,8.3,Y
IDCJAC0004,066062,1956,09,9.5,Y
IDCJAC0004,066062,1956,10,12.7,Y
IDCJAC0004,066062,1956,11,14.2,Y
IDCJAC0004,066062,1956,12,17.3,Y
IDCJAC0004,066062,1957,01,17.6,Y
IDCJAC0004,066062,1957,02,18.3,Y
IDCJAC0004,066062,1957,03,16.7,Y
IDCJAC0004,066062,1957,04,15.1,Y
IDCJAC0004,066062,1957,05,9.9,Y
IDCJAC0004,066062,1957,06,10.4,Y
IDCJAC0004,066062,1957,07,7.5,Y
IDCJAC0004,066062,1957,08,9.5,Y
IDCJAC0004,066062,1957,09,10.3,Y
IDCJAC0004,066062,1957,10,14.0,Y
IDCJAC0004,066062,1957,11,15.4,Y
IDCJAC0004,066062,1957,12,18.0,Y
IDCJAC0004,066062,1958,01,18.0,Y
IDCJAC0004,066062,1958,02,18.6,Y
IDCJAC0004,066062,1958,03,18.6,Y
IDCJAC0004,066062,1958,04,16.0,Y
IDCJAC0004,066062,1958,05,13.8,Y
IDCJAC0004,066062,1958,06,10.2,Y
IDCJAC0004,066062,1958,07,8.4,Y
IDCJAC0004,066062,1958,08,10.7,Y
IDCJAC0004,066062,1958,09,10.3,Y
IDCJAC0004,066062,1958,10,13.5,Y
IDCJAC0004,066062,1958,11,17.1,Y
IDCJAC0004,066062,1958,12,17.7,Y
IDCJAC0004,066062,1959,01,19.5,Y
IDCJAC0004,066062,1959,02,19.3,Y
IDCJAC0004,066062,1959,03,18.7,Y
IDCJAC0004,066062,1959,04,15.3,Y
IDCJAC0004,066062,1959,05,11.0,Y
IDCJAC0004,066062,1959,06,9.2,Y
IDCJAC0004,066062,1959,07,9.0,Y
IDCJAC0004,066062,1959,08,9.3,Y
IDCJAC0004,066062,1959,09,11.9,Y
IDCJAC0004,066062,1959,10,12.6,Y
IDCJAC0004,066062,1959,11,17.1,Y
IDCJAC0004,066062,1959,12,17.7,Y
IDCJAC0004,066062,1960,01,19.9,Y
IDCJAC0004,066062,1960,02,18.3,Y
IDCJAC0004,066062,1960,03,17.2,Y
IDCJAC0004,066062,1960,04,14.7,Y
IDCJAC0004,066062,1960,05,11.2,Y
IDCJAC0004,066062,1960,06,8.9,Y
IDCJAC0004,066062,1960,07,9.2,Y
IDCJAC0004,066062,1960,08,8.3,Y
IDCJAC0004,066062,1960,09,11.1,Y
IDCJAC0004,066062,1960,10,13.3,Y
IDCJAC0004,066062,1960,11,14.6,Y
IDCJAC0004,066062,1960,12,16.1,Y
IDCJAC0004,066062,1961,01,18.0,Y
IDCJAC0004,066062,1961,02,18.4,Y
IDCJAC0004,066062,1961,03,17.4,Y
IDCJAC0004,066062,1961,04,15.2,Y
IDCJAC0004,066062,1961,05,10.6,Y
IDCJAC0004,066062,1961,06,9.4,Y
IDCJAC0004,066062,1961,07,8.2,Y
IDCJAC0004,066062,1961,08,8.9,Y
IDCJAC0004,066062,1961,09,10.7,Y
IDCJAC0004,066062,1961,10,14.9,Y
IDCJAC0004,066062,1961,11,16.5,Y
IDCJAC0004,066062,1961,12,17.9,Y
IDCJAC0004,066062,1962,01,18.7,Y
IDCJAC0004,066062,1962,02,18.8,Y
IDCJAC0004,066062,1962,03,17.3,Y
IDCJAC0004,066062,1962,04,14.2,Y
IDCJAC0004,066062,1962,05,11.5,Y
IDCJAC0004,066062,1962,06,9.8,Y
IDCJAC0004,066062,1962,07,8.7,Y
IDCJAC0004,066062,1962,08,9.4,Y
IDCJAC0004,066062,1962,09,11.3,Y
IDCJAC0004,066062,1962,10,12.5,Y
IDCJAC0004,066062,1962,11,15.5,Y
IDCJAC0004,066062,1962,12,17.1,Y
IDCJAC0004,066062,1963,01,18.9,Y
IDCJAC0004,066062,1963,02,18.8,Y
IDCJAC0004,066062,1963,03,18.1,Y
IDCJAC0004,066062,1963,04,14.5,Y
IDCJAC0004,066062,1963,05,13.2,Y
IDCJAC0004,066062,1963,06,9.6,Y
IDCJAC0004,066062,1963,07,8.9,Y
IDCJAC0004,066062,1963,08,8.7,Y
IDCJAC0004,066062,1963,09,10.7,Y
IDCJAC0004,066062,1963,10,14.0,Y
IDCJAC0004,066062,1963,11,14.7,Y
IDCJAC0004,066062,1963,12,17.8,Y
IDCJAC0004,066062,1964,01,19.4,Y
IDCJAC0004,066062,1964,02,18.9,Y
IDCJAC0004,066062,1964,03,18.0,Y
IDCJAC0004,066062,1964,04,15.1,Y
IDCJAC0004,066062,1964,05,10.7,Y
IDCJAC0004,066062,1964,06,10.1,Y
IDCJAC0004,066062,1964,07,8.8,Y
IDCJAC0004,066062,1964,08,8.9,Y
IDCJAC0004,066062,1964,09,11.9,Y
IDCJAC0004,066062,1964,10,12.6,Y
IDCJAC0004,066062,1964,11,16.1,Y
IDCJAC0004,066062,1964,12,16.7,Y
IDCJAC0004,066062,1965,01,17.1,Y
IDCJAC0004,066062,1965,02,18.8,Y
IDCJAC0004,066062,1965,03,17.2,Y
IDCJAC0004,066062,1965,04,13.9,Y
IDCJAC0004,066062,1965,05,11.6,Y
IDCJAC0004,066062,1965,06,9.0,Y
IDCJAC0004,066062,1965,07,7.9,Y
IDCJAC0004,066062,1965,08,9.9,Y
IDCJAC0004,066062,1965,09,13.3,Y
IDCJAC0004,066062,1965,10,14.7,Y
IDCJAC0004,066062,1965,11,15.4,Y
IDCJAC0004,066062,1965,12,17.7,Y
IDCJAC0004,066062,1966,01,18.3,Y
IDCJAC0004,066062,1966,02,18.3,Y
IDCJAC0004,066062,1966,03,17.0,Y
IDCJAC0004,066062,1966,04,14.7,Y
IDCJAC0004,066062,1966,05,10.3,Y
IDCJAC0004,066062,1966,06,8.8,Y
IDCJAC0004,066062,1966,07,7.8,Y
IDCJAC0004,066062,1966,08,8.9,Y
IDCJAC0004,066062,1966,09,11.2,Y
IDCJAC0004,066062,1966,10,13.5,Y
IDCJAC0004,066062,1966,11,15.9,Y
IDCJAC0004,066062,1966,12,17.5,Y
IDCJAC0004,066062,1967,01,19.0,Y
IDCJAC0004,066062,1967,02,18.6,Y
IDCJAC0004,066062,1967,03,16.8,Y
IDCJAC0004,066062,1967,04,15.5,Y
IDCJAC0004,066062,1967,05,11.6,Y
IDCJAC0004,066062,1967,06,12.5,Y
IDCJAC0004,066062,1967,07,8.5,Y
IDCJAC0004,066062,1967,08,9.1,Y
IDCJAC0004,066062,1967,09,10.4,Y
IDCJAC0004,066062,1967,10,14.6,Y
IDCJAC0004,066062,1967,11,15.8,Y
IDCJAC0004,066062,1967,12,16.4,Y
IDCJAC0004,066062,1968,01,19.4,Y
IDCJAC0004,066062,1968,02,19.5,Y
IDCJAC0004,066062,1968,03,19.3,Y
IDCJAC0004,066062,1968,04,16.1,Y
IDCJAC0004,066062,1968,05,11.6,Y
IDCJAC0004,066062,1968,06,8.7,Y
IDCJAC0004,066062,1968,07,7.1,Y
IDCJAC0004,066062,1968,08,9.6,Y
IDCJAC0004,066062,1968,09,10.9,Y
IDCJAC0004,066062,1968,10,13.8,Y
IDCJAC0004,066062,1968,11,16.5,Y
IDCJAC0004,066062,1968,12,16.8,Y
IDCJAC0004,066062,1969,01,19.9,Y
IDCJAC0004,066062,1969,02,19.2,Y
IDCJAC0004,066062,1969,03,18.1,Y
IDCJAC0004,066062,1969,04,15.0,Y
IDCJAC0004,066062,1969,05,11.6,Y
IDCJAC0004,066062,1969,06,9.2,Y
IDCJAC0004,066062,1969,07,8.7,Y
IDCJAC0004,066062,1969,08,10.7,Y
IDCJAC0004,066062,1969,09,10.1,Y
IDCJAC0004,066062,1969,10,13.6,Y
IDCJAC0004,066062,1969,11,15.4,Y
IDCJAC0004,066062,1969,12,17.2,Y
IDCJAC0004,066062,1970,01,19.0,Y
IDCJAC0004,066062,1970,02,19.5,Y
IDCJAC0004,066062,1970,03,16.6,Y
IDCJAC0004,066062,1970,04,14.8,Y
IDCJAC0004,066062,1970,05,10.4,Y
IDCJAC0004,066062,1970,06,8.9,Y
IDCJAC0004,066062,1970,07,7.0,Y
IDCJAC0004,066062,1970,08,8.3,Y
IDCJAC0004,066062,1970,09,9.9,Y
IDCJAC0004,066062,1970,10,14.9,Y
IDCJAC0004,066062,1970,11,15.1,Y
IDCJAC0004,066062,1970,12,18.0,Y
IDCJAC0004,066062,1971,01,19.1,Y
IDCJAC0004,066062,1971,02,20.1,Y
IDCJAC0004,066062,1971,03,18.4,Y
IDCJAC0004,066062,1971,04,14.9,Y
IDCJAC0004,066062,1971,05,11.5,Y
IDCJAC0004,066062,1971,06,8.9,Y
IDCJAC0004,066062,1971,07,7.3,Y
IDCJAC0004,066062,1971,08,8.9,Y
IDCJAC0004,066062,1971,09,11.7,Y
IDCJAC0004,066062,1971,10,13.8,Y
IDCJAC0004,066062,1971,11,14.7,Y
IDCJAC0004,066062,1971,12,17.6,Y
IDCJAC0004,066062,1972,01,18.3,Y
IDCJAC0004,066062,1972,02,18.9,Y
IDCJAC0004,066062,1972,03,17.6,Y
IDCJAC0004,066062,1972,04,14.6,Y
IDCJAC0004,066062,1972,05,12.0,Y
IDCJAC0004,066062,1972,06,9.6,Y
IDCJAC0004,066062,1972,07,8.3,Y
IDCJAC0004,066062,1972,08,10.0,Y
IDCJAC0004,066062,1972,09,12.3,Y
IDCJAC0004,066062,1972,10,14.0,Y
IDCJAC0004,066062,1972,11,15.8,Y
IDCJAC0004,066062,1972,12,18.5,Y
IDCJAC0004,066062,1973,01,19.9,Y
IDCJAC0004,066062,1973,02,19.6,Y
IDCJAC0004,066062,1973,03,18.3,Y
IDCJAC0004,066062,1973,04,15.5,Y
IDCJAC0004,066062,1973,05,12.1,Y
IDCJAC0004,066062,1973,06,10.0,Y
IDCJAC0004,066062,1973,07,10.2,Y
IDCJAC0004,066062,1973,08,9.6,Y
IDCJAC0004,066062,1973,09,12.5,Y
IDCJAC0004,066062,1973,10,15.2,Y
IDCJAC0004,066062,1973,11,16.5,Y
IDCJAC0004,066062,1973,12,19.7,Y
IDCJAC0004,066062,1974,01,20.0,Y
IDCJAC0004,066062,1974,02,18.7,Y
IDCJAC0004,066062,1974,03,18.2,Y
IDCJAC0004,066062,1974,04,16.8,Y
IDCJAC0004,066062,1974,05,12.5,Y
IDCJAC0004,066062,1974,06,9.6,Y
IDCJAC0004,066062,1974,07,8.9,Y
IDCJAC0004,066062,1974,08,8.8,Y
IDCJAC0004,066062,1974,09,10.3,Y
IDCJAC0004,066062,1974,10,13.0,Y
IDCJAC0004,066062,1974,11,14.5,Y
IDCJAC0004,066062,1974,12,17.5,Y
IDCJAC0004,066062,1975,01,18.5,Y
IDCJAC0004,066062,1975,02,19.1,Y
IDCJAC0004,066062,1975,03,17.9,Y
IDCJAC0004,066062,1975,04,14.3,Y
IDCJAC0004,066062,1975,05,12.1,Y
IDCJAC0004,066062,1975,06,9.6,Y
IDCJAC0004,066062,1975,07,8.9,Y
IDCJAC0004,066062,1975,08,9.9,Y
IDCJAC0004,066062,1975,09,12.5,Y
IDCJAC0004,066062,1975,10,14.0,Y
IDCJAC0004,066062,1975,11,17.1,Y
IDCJAC0004,066062,1975,12,19.1,Y
IDCJAC0004,066062,1976,01,19.0,Y
IDCJAC0004,066062,1976,02,20.0,Y
IDCJAC0004,066062,1976,03,18.6,Y
IDCJAC0004,066062,1976,04,14.7,Y
IDCJAC0004,066062,1976,05,11.2,Y
IDCJAC0004,066062,1976,06,10.2,Y
IDCJAC0004,066062,1976,07,8.5,Y
IDCJAC0004,066062,1976,08,8.9,Y
IDCJAC0004,066062,1976,09,10.6,Y
IDCJAC0004,066062,1976,10,13.0,Y
IDCJAC0004,066062,1976,11,15.4,Y
IDCJAC0004,066062,1976,12,18.7,Y
IDCJAC0004,066062,1977,01,19.1,Y
IDCJAC0004,066062,1977,02,19.9,Y
IDCJAC0004,066062,1977,03,18.3,Y
IDCJAC0004,066062,1977,04,14.8,Y
IDCJAC0004,066062,1977,05,12.3,Y
IDCJAC0004,066062,1977,06,9.4,Y
IDCJAC0004,066062,1977,07,7.9,Y
IDCJAC0004,066062,1977,08,8.8,Y
IDCJAC0004,066062,1977,09,10.8,Y
IDCJAC0004,066062,1977,10,14.9,Y
IDCJAC0004,066062,1977,11,16.5,Y
IDCJAC0004,066062,1977,12,18.5,Y
IDCJAC0004,066062,1978,01,19.8,Y
IDCJAC0004,066062,1978,02,20.2,Y
IDCJAC0004,066062,1978,03,19.1,Y
IDCJAC0004,066062,1978,04,15.0,Y
IDCJAC0004,066062,1978,05,12.5,Y
IDCJAC0004,066062,1978,06,9.7,Y
IDCJAC0004,066062,1978,07,7.9,Y
IDCJAC0004,066062,1978,08,8.7,Y
IDCJAC0004,066062,1978,09,11.2,Y
IDCJAC0004,066062,1978,10,13.4,Y
IDCJAC0004,066062,1978,11,16.1,Y
IDCJAC0004,066062,1978,12,17.4,Y
IDCJAC0004,066062,1979,01,20.0,Y
IDCJAC0004,066062,1979,02,20.4,Y
IDCJAC0004,066062,1979,03,18.0,Y
IDCJAC0004,066062,1979,04,14.9,Y
IDCJAC0004,066062,1979,05,12.0,Y
IDCJAC0004,066062,1979,06,10.0,Y
IDCJAC0004,066062,1979,07,8.1,Y
IDCJAC0004,066062,1979,08,9.1,Y
IDCJAC0004,066062,1979,09,12.0,Y
IDCJAC0004,066062,1979,10,14.1,Y
IDCJAC0004,066062,1979,11,17.0,Y
IDCJAC0004,066062,1979,12,19.2,Y
IDCJAC0004,066062,1980,01,19.3,Y
IDCJAC0004,066062,1980,02,19.2,Y
IDCJAC0004,066062,1980,03,18.8,Y
IDCJAC0004,066062,1980,04,15.2,Y
IDCJAC0004,066062,1980,05,13.2,Y
IDCJAC0004,066062,1980,06,9.9,Y
IDCJAC0004,066062,1980,07,8.4,Y
IDCJAC0004,066062,1980,08,9.9,Y
IDCJAC0004,066062,1980,09,12.3,Y
IDCJAC0004,066062,1980,10,15.2,Y
IDCJAC0004,066062,1980,11,16.2,Y
IDCJAC0004,066062,1980,12,18.9,Y
IDCJAC0004,066062,1981,01,20.4,Y
IDCJAC0004,066062,1981,02,20.3,Y
IDCJAC0004,066062,1981,03,18.1,Y
IDCJAC0004,066062,1981,04,16.4,Y
IDCJAC0004,066062,1981,05,12.5,Y
IDCJAC0004,066062,1981,06,9.6,Y
IDCJAC0004,066062,1981,07,8.3,Y
IDCJAC0004,066062,1981,08,9.2,Y
IDCJAC0004,066062,1981,09,12.3,Y
IDCJAC0004,066062,1981,10,15.5,Y
IDCJAC0004,066062,1981,11,15.8,Y
IDCJAC0004,066062,1981,12,18.4,Y
IDCJAC0004,066062,1982,01,20.3,Y
IDCJAC0004,066062,1982,02,19.7,Y
IDCJAC0004,066062,1982,03,18.3,Y
IDCJAC0004,066062,1982,04,15.2,Y
IDCJAC0004,066062,1982,05,11.3,Y
IDCJAC0004,066062,1982,06,8.7,Y
IDCJAC0004,066062,1982,07,7.8,Y
IDCJAC0004,066062,1982,08,9.9,Y
IDCJAC0004,066062,1982,09,10.9,Y
IDCJAC0004,066062,1982,10,13.0,Y
IDCJAC0004,066062,1982,11,16.6,Y
IDCJAC0004,066062,1982,12,18.5,Y
IDCJAC0004,066062,1983,01,19.6,Y
IDCJAC0004,066062,1983,02,21.1,Y
IDCJAC0004,066062,1983,03,19.3,Y
IDCJAC0004,066062,1983,04,14.5,Y
IDCJAC0004,066062,1983,05,13.5,Y
IDCJAC0004,066062,1983,06,9.3,Y
IDCJAC0004,066062,1983,07,7.7,Y
IDCJAC0004,066062,1983,08,9.6,Y
IDCJAC0004,066062,1983,09,12.5,Y
IDCJAC0004,066062,1983,10,14.4,Y
IDCJAC0004,066062,1983,11,16.3,Y
IDCJAC0004,066062,1983,12,17.7,Y
IDCJAC0004,066062,1984,01,18.6,Y
IDCJAC0004,066062,1984,02,19.3,Y
IDCJAC0004,066062,1984,03,16.4,Y
IDCJAC0004,066062,1984,04,14.8,Y
IDCJAC0004,066062,1984,05,11.3,Y
IDCJAC0004,066062,1984,06,9.2,Y
IDCJAC0004,066062,1984,07,8.3,Y
IDCJAC0004,066062,1984,08,10.0,Y
IDCJAC0004,066062,1984,09,10.7,Y
IDCJAC0004,066062,1984,10,13.7,Y
IDCJAC0004,066062,1984,11,17.2,Y
IDCJAC0004,066062,1984,12,17.4,Y
IDCJAC0004,066062,1985,01,18.9,Y
IDCJAC0004,066062,1985,02,18.2,Y
IDCJAC0004,066062,1985,03,18.3,Y
IDCJAC0004,066062,1985,04,15.7,Y
IDCJAC0004,066062,1985,05,12.6,Y
IDCJAC0004,066062,1985,06,8.7,Y
IDCJAC0004,066062,1985,07,8.7,Y
IDCJAC0004,066062,1985,08,9.2,Y
IDCJAC0004,066062,1985,09,11.2,Y
IDCJAC0004,066062,1985,10,14.7,Y
IDCJAC0004,066062,1985,11,16.3,Y
IDCJAC0004,066062,1985,12,18.7,Y
IDCJAC0004,066062,1986,01,18.5,Y
IDCJAC0004,066062,1986,02,19.1,Y
IDCJAC0004,066062,1986,03,18.3,Y
IDCJAC0004,066062,1986,04,15.8,Y
IDCJAC0004,066062,1986,05,12.4,Y
IDCJAC0004,066062,1986,06,8.9,Y
IDCJAC0004,066062,1986,07,8.5,Y
IDCJAC0004,066062,1986,08,9.4,Y
IDCJAC0004,066062,1986,09,12.8,Y
IDCJAC0004,066062,1986,10,13.7,Y
IDCJAC0004,066062,1986,11,14.9,Y
IDCJAC0004,066062,1986,12,17.4,Y
IDCJAC0004,066062,1987,01,20.0,Y
IDCJAC0004,066062,1987,02,19.8,Y
IDCJAC0004,066062,1987,03,16.7,Y
IDCJAC0004,066062,1987,04,15.0,Y
IDCJAC0004,066062,1987,05,12.8,Y
IDCJAC0004,066062,1987,06,10.2,Y
IDCJAC0004,066062,1987,07,8.2,Y
IDCJAC0004,066062,1987,08,11.1,Y
IDCJAC0004,066062,1987,09,11.7,Y
IDCJAC0004,066062,1987,10,13.5,Y
IDCJAC0004,066062,1987,11,16.3,Y
IDCJAC0004,066062,1987,12,17.8,Y
IDCJAC0004,066062,1988,01,19.7,Y
IDCJAC0004,066062,1988,02,18.6,Y
IDCJAC0004,066062,1988,03,17.3,Y
IDCJAC0004,066062,1988,04,16.5,Y
IDCJAC0004,066062,1988,05,13.3,Y
IDCJAC0004,066062,1988,06,10.6,Y
IDCJAC0004,066062,1988,07,10.3,Y
IDCJAC0004,066062,1988,08,10.1,Y
IDCJAC0004,066062,1988,09,13.1,Y
IDCJAC0004,066062,1988,10,15.9,Y
IDCJAC0004,066062,1988,11,16.4,Y
IDCJAC0004,066062,1988,12,19.1,Y
IDCJAC0004,066062,1989,01,18.8,Y
IDCJAC0004,066062,1989,02,19.2,Y
IDCJAC0004,066062,1989,03,18.7,Y
IDCJAC0004,066062,1989,04,16.9,Y
IDCJAC0004,066062,1989,05,14.0,Y
IDCJAC0004,066062,1989,06,10.4,Y
IDCJAC0004,066062,1989,07,8.8,Y
IDCJAC0004,066062,1989,08,8.7,Y
IDCJAC0004,066062,1989,09,11.2,Y
IDCJAC0004,066062,1989,10,14.8,Y
IDCJAC0004,066062,1989,11,16.3,Y
IDCJAC0004,066062,1989,12,18.2,Y
IDCJAC0004,066062,1990,01,19.0,Y
IDCJAC0004,066062,1990,02,19.3,Y
IDCJAC0004,066062,1990,03,18.1,Y
IDCJAC0004,066062,1990,04,16.7,Y
IDCJAC0004,066062,1990,05,13.1,Y
IDCJAC0004,066062,1990,06,9.1,Y
IDCJAC0004,066062,1990,07,8.9,Y
IDCJAC0004,066062,1990,08,9.3,Y
IDCJAC0004,066062,1990,09,11.1,Y
IDCJAC0004,066062,1990,10,13.5,Y
IDCJAC0004,066062,1990,11,16.2,Y
IDCJAC0004,066062,1990,12,20.1,Y
IDCJAC0004,066062,1991,01,21.0,Y
IDCJAC0004,066062,1991,02,20.9,Y
IDCJAC0004,066062,1991,03,18.0,Y
IDCJAC0004,066062,1991,04,14.5,Y
IDCJAC0004,066062,1991,05,12.8,Y
IDCJAC0004,066062,1991,06,11.8,Y
IDCJAC0004,066062,1991,07,8.7,Y
IDCJAC0004,066062,1991,08,9.2,Y
IDCJAC0004,066062,1991,09,11.3,Y
IDCJAC0004,066062,1991,10,15.1,Y
IDCJAC0004,066062,1991,11,15.8,Y
IDCJAC0004,066062,1991,12,17.2,Y
IDCJAC0004,066062,1992,01,18.5,Y
IDCJAC0004,066062,1992,02,18.8,Y
IDCJAC0004,066062,1992,03,18.6,Y
IDCJAC0004,066062,1992,04,15.1,Y
IDCJAC0004,066062,1992,05,12.5,Y
IDCJAC0004,066062,1992,06,8.9,Y
IDCJAC0004,066062,1992,07,8.6,Y
IDCJAC0004,066062,1992,08,9.3,Y
IDCJAC0004,066062,1992,09,10.7,Y
IDCJAC0004,066062,1992,10,13.5,Y
IDCJAC0004,066062,1992,11,14.7,Y
IDCJAC0004,066062,1992,12,17.5,Y
IDCJAC0004,066062,1993,01,20.1,Y
IDCJAC0004,066062,1993,02,19.6,Y
IDCJAC0004,066062,1993,03,17.2,Y
IDCJAC0004,066062,1993,04,15.7,Y
IDCJAC0004,066062,1993,05,12.2,Y
IDCJAC0004,066062,1993,06,9.0,Y
IDCJAC0004,066062,1993,07,10.4,Y
IDCJAC0004,066062,1993,08,10.0,Y
IDCJAC0004,066062,1993,09,11.5,Y
IDCJAC0004,066062,1993,10,14.1,Y
IDCJAC0004,066062,1993,11,15.3,Y
IDCJAC0004,066062,1993,12,18.4,Y
IDCJAC0004,066062,1994,01,19.9,Y
IDCJAC0004,066062,1994,02,19.9,Y
IDCJAC0004,066062,1994,03,16.5,Y
IDCJAC0004,066062,1994,04,15.0,Y
IDCJAC0004,066062,1994,05,12.1,Y
IDCJAC0004,066062,1994,06,10.1,Y
IDCJAC0004,066062,1994,07,8.3,Y
IDCJAC0004,066062,1994,08,8.9,Y
IDCJAC0004,066062,1994,09,10.8,Y
IDCJAC0004,066062,1994,10,13.2,Y
IDCJAC0004,066062,1994,11,16.4,Y
IDCJAC0004,066062,1994,12,17.9,Y
IDCJAC0004,066062,1995,01,18.9,Y
IDCJAC0004,066062,1995,02,18.4,Y
IDCJAC0004,066062,1995,03,17.3,Y
IDCJAC0004,066062,1995,04,13.7,Y
IDCJAC0004,066062,1995,05,13.4,Y
IDCJAC0004,066062,1995,06,9.7,Y
IDCJAC0004,066062,1995,07,7.7,Y
IDCJAC0004,066062,1995,08,10.3,Y
IDCJAC0004,066062,1995,09,11.6,Y
IDCJAC0004,066062,1995,10,14.1,Y
IDCJAC0004,066062,1995,11,16.4,Y
IDCJAC0004,066062,1995,12,16.6,Y
IDCJAC0004,066062,1996,01,19.5,Y
IDCJAC0004,066062,1996,02,18.1,Y
IDCJAC0004,066062,1996,03,17.1,Y
IDCJAC0004,066062,1996,04,13.8,Y
IDCJAC0004,066062,1996,05,13.0,Y
IDCJAC0004,066062,1996,06,10.3,Y
IDCJAC0004,066062,1996,07,8.5,Y
IDCJAC0004,066062,1996,08,9.8,Y
IDCJAC0004,066062,1996,09,12.3,Y
IDCJAC0004,066062,1996,10,14.1,Y
IDCJAC0004,066062,1996,11,14.8,Y
IDCJAC0004,066062,1996,12,17.1,Y
IDCJAC0004,066062,1997,01,17.5,Y
IDCJAC0004,066062,1997,02,20.4,Y
IDCJAC0004,066062,1997,03,18.1,Y
IDCJAC0004,066062,1997,04,14.8,Y
IDCJAC0004,066062,1997,05,12.8,Y
IDCJAC0004,066062,1997,06,8.8,Y
IDCJAC0004,066062,1997,07,8.5,Y
IDCJAC0004,066062,1997,08,8.7,Y
IDCJAC0004,066062,1997,09,11.5,Y
IDCJAC0004,066062,1997,10,14.2,Y
IDCJAC0004,066062,1997,11,17.6,Y
IDCJAC0004,066062,1997,12,19.7,Y
IDCJAC0004,066062,1998,01,20.2,Y
IDCJAC0004,066062,1998,02,20.8,Y
IDCJAC0004,066062,1998,03,19.1,Y
IDCJAC0004,066062,1998,04,15.8,Y
IDCJAC0004,066062,1998,05,12.9,Y
IDCJAC0004,066062,1998,06,10.5,Y
IDCJAC0004,066062,1998,07,8.7,Y
IDCJAC0004,066062,1998,08,10.7,Y
IDCJAC0004,066062,1998,09,13.4,Y
IDCJAC0004,066062,1998,10,14.2,Y
IDCJAC0004,066062,1998,11,14.9,Y
IDCJAC0004,066062,1998,12,18.9,Y
IDCJAC0004,066062,1999,01,20.5,Y
IDCJAC0004,066062,1999,02,19.6,Y
IDCJAC0004,066062,1999,03,18.9,Y
IDCJAC0004,066062,1999,04,13.8,Y
IDCJAC0004,066062,1999,05,12.2,Y
IDCJAC0004,066062,1999,06,10.1,Y
IDCJAC0004,066062,1999,07,9.6,Y
IDCJAC0004,066062,1999,08,10.1,Y
IDCJAC0004,066062,1999,09,12.6,Y
IDCJAC0004,066062,1999,10,15.0,Y
IDCJAC0004,066062,1999,11,14.7,Y
IDCJAC0004,066062,1999,12,17.7,Y
IDCJAC0004,066062,2000,01,17.8,Y
IDCJAC0004,066062,2000,02,19.6,Y
IDCJAC0004,066062,2000,03,19.0,Y
IDCJAC0004,066062,2000,04,15.4,Y
IDCJAC0004,066062,2000,05,12.2,Y
IDCJAC0004,066062,2000,06,8.5,Y
IDCJAC0004,066062,2000,07,8.7,Y
IDCJAC0004,066062,2000,08,9.3,Y
IDCJAC0004,066062,2000,09,12.5,Y
IDCJAC0004,066062,2000,10,14.7,Y
IDCJAC0004,066062,2000,11,17.2,Y
IDCJAC0004,066062,2000,12,19.5,Y
IDCJAC0004,066062,2001,01,20.5,Y
IDCJAC0004,066062,2001,02,20.6,Y
IDCJAC0004,066062,2001,03,18.5,Y
IDCJAC0004,066062,2001,04,15.5,Y
IDCJAC0004,066062,2001,05,11.4,Y
IDCJAC0004,066062,2001,06,10.0,Y
IDCJAC0004,066062,2001,07,9.7,Y
IDCJAC0004,066062,2001,08,9.3,Y
IDCJAC0004,066062,2001,09,13.1,Y
IDCJAC0004,066062,2001,10,14.1,Y
IDCJAC0004,066062,2001,11,15.6,Y
IDCJAC0004,066062,2001,12,18.5,Y
IDCJAC0004,066062,2002,01,19.8,Y
IDCJAC0004,066062,2002,02,19.1,Y
IDCJAC0004,066062,2002,03,18.2,Y
IDCJAC0004,066062,2002,04,16.4,Y
IDCJAC0004,066062,2002,05,12.1,Y
IDCJAC0004,066062,2002,06,9.7,Y
IDCJAC0004,066062,2002,07,7.9,Y
IDCJAC0004,066062,2002,08,9.8,Y
IDCJAC0004,066062,2002,09,12.4,Y
IDCJAC0004,066062,2002,10,14.6,Y
IDCJAC0004,066062,2002,11,17.2,Y
IDCJAC0004,066062,2002,12,18.0,Y
IDCJAC0004,066062,2003,01,19.7,Y
IDCJAC0004,066062,2003,02,20.6,Y
IDCJAC0004,066062,2003,03,17.5,Y
IDCJAC0004,066062,2003,04,15.0,Y
IDCJAC0004,066062,2003,05,13.1,Y
IDCJAC0004,066062,2003,06,10.6,Y
IDCJAC0004,066062,2003,07,9.0,Y
IDCJAC0004,066062,2003,08,9.1,Y
IDCJAC0004,066062,2003,09,12.5,Y
IDCJAC0004,066062,2003,10,13.0,Y
