Product code,Bureau of Meteorology station number,Year,Month,Mean maximum temperature (°C),Quality
IDCJAC0002,094029,1979,01,23.5,Y
IDCJAC0002,094029,1979,02,22.1,Y
IDCJAC0002,094029,1979,03,20.3,Y
IDCJAC0002,094029,1979,04,16.6,Y
IDCJAC0002,094029,1979,05,13.9,Y
IDCJAC0002,094029,1979,06,13.5,Y
IDCJAC0002,094029,1979,07,13.4,Y
IDCJAC0002,094029,1979,08,13.0,Y
IDCJAC0002,094029,1979,09,14.9,Y
IDCJAC0002,094029,1979,10,18.0,Y
IDCJAC0002,094029,1979,11,19.6,Y
IDCJAC0002,094029,1979,12,21.1,Y
IDCJAC0002,094029,1980,01,20.0,Y
IDCJAC0002,094029,1980,02,20.6,Y
IDCJAC0002,094029,1980,03,19.6,Y
IDCJAC0002,094029,1980,04,19.0,Y
IDCJAC0002,094029,1980,05,16.9,Y
IDCJAC0002,094029,1980,06,13.5,Y
IDCJAC0002,094029,1980,07,12.2,Y
IDCJAC0002,094029,1980,08,14.9,Y
IDCJAC0002,094029,1980,09,16.7,Y
IDCJAC0002,094029,1980,10,17.9,Y
IDCJAC0002,094029,1980,11,18.8,Y
IDCJAC0002,094029,1980,12,20.8,Y
IDCJAC0002,094029,1981,01,23.0,Y
IDCJAC0002,094029,1981,02,23.3,Y
IDCJAC0002,094029,1981,03,20.0,Y
IDCJAC0002,094029,1981,04,18.6,Y
IDCJAC0002,094029,1981,05,15.0,Y
IDCJAC0002,094029,1981,06,12.2,Y
IDCJAC0002,094029,1981,07,11.9,Y
IDCJAC0002,094029,1981,08,12.9,Y
IDCJAC0002,094029,1981,09,16.7,Y
IDCJAC0002,094029,1981,10,18.7,Y
IDCJAC0002,094029,1981,11,18.5,Y
IDCJAC0002,094029,1981,12,19.4,Y
IDCJAC0002,094029,1982,01,22.9,Y
IDCJAC0002,094029,1982,02,23.3,Y
IDCJAC0002,094029,1982,03,20.1,Y
IDCJAC0002,094029,1982,04,17.4,Y
IDCJAC0002,094029,1982,05,15.0,Y
IDCJAC0002,094029,1982,06,11.3,Y
IDCJAC0002,094029,1982,07,10.9,Y
IDCJAC0002,094029,1982,08,15.7,Y
IDCJAC0002,094029,1982,09,14.7,Y
IDCJAC0002,094029,1982,10,17.5,Y
IDCJAC0002,094029,1982,11,21.3,Y
IDCJAC0002,094029,1982,12,19.8,Y
IDCJAC0002,094029,1983,01,20.6,Y
IDCJAC0002,094029,1983,02,24.1,Y
IDCJAC0002,094029,1983,03,19.9,Y
IDCJAC0002,094029,1983,04,16.4,Y
IDCJAC0002,094029,1983,05,15.2,Y
IDCJAC0002,094029,1983,06,11.2,Y
IDCJAC0002,094029,1983,07,11.5,Y
IDCJAC0002,094029,1983,08,14.6,Y
IDCJAC0002,094029,1983,09,14.4,Y
IDCJAC0002,094029,1983,10,16.2,Y
IDCJAC0002,094029,1983,11,18.2,Y
IDCJAC0002,094029,1983,12,20.8,Y
IDCJAC0002,094029,1984,01,21.8,Y
IDCJAC0002,094029,1984,02,21.9,Y
IDCJAC0002,094029,1984,03,19.2,Y
IDCJAC0002,094029,1984,04,17.5,Y
IDCJAC0002,094029,1984,05,14.7,Y
IDCJAC0002,094029,1984,06,13.5,Y
IDCJAC0002,094029,1984,07,11.7,Y
IDCJAC0002,094029,1984,08,12.8,Y
IDCJAC0002,094029,1984,09,14.4,Y
IDCJAC0002,094029,1984,10,17.6,Y
IDCJAC0002,094029,1984,11,20.0,Y
IDCJAC0002,094029,1984,12,17.6,Y
IDCJAC0002,094029,1985,01,20.5,Y
IDCJAC0002,094029,1985,02,20.8,Y
IDCJAC0002,094029,1985,03,20.4,Y
IDCJAC0002,094029,1985,04,18.2,Y
IDCJAC0002,094029,1985,05,15.4,Y
IDCJAC0002,094029,1985,06,11.7,Y
IDCJAC0002,094029,1985,07,11.9,Y
IDCJAC0002,094029,1985,08,13.9,Y
IDCJAC0002,094029,1985,09,14.5,Y
IDCJAC0002,094029,1985,10,17.3,Y
IDCJAC0002,094029,1985,11,17.4,Y
IDCJAC0002,094029,1985,12,19.2,Y
IDCJAC0002,094029,1986,01,19.9,Y
IDCJAC0002,094029,1986,02,20.9,Y
IDCJAC0002,094029,1986,03,20.6,Y
IDCJAC0002,094029,1986,04,17.8,Y
IDCJAC0002,094029,1986,05,14.2,Y
IDCJAC0002,094029,1986,06,11.4,Y
IDCJAC0002,094029,1986,07,12.2,Y
IDCJAC0002,094029,1986,08,13.3,Y
IDCJAC0002,094029,1986,09,15.0,Y
IDCJAC0002,094029,1986,10,16.2,Y
IDCJAC0002,094029,1986,11,18.8,Y
IDCJAC0002,094029,1986,12,20.2,Y
IDCJAC0002,094029,1987,01,21.3,Y
IDCJAC0002,094029,1987,02,21.9,Y
IDCJAC0002,094029,1987,03,18.6,Y
IDCJAC0002,094029,1987,04,19.3,Y
IDCJAC0002,094029,1987,05,15.4,Y
IDCJAC0002,094029,1987,06,12.3,Y
IDCJAC0002,094029,1987,07,12.0,Y
IDCJAC0002,094029,1987,08,14.5,Y
IDCJAC0002,094029,1987,09,17.0,Y
IDCJAC0002,094029,1987,10,17.5,Y
IDCJAC0002,094029,1987,11,19.6,Y
IDCJAC0002,094029,1987,12,19.9,Y
IDCJAC0002,094029,1988,01,24.2,Y
IDCJAC0002,094029,1988,02,21.1,Y
IDCJAC0002,094029,1988,03,20.2,Y
IDCJAC0002,094029,1988,04,19.0,Y
IDCJAC0002,094029,1988,05,15.3,Y
IDCJAC0002,094029,1988,06,14.0,Y
IDCJAC0002,094029,1988,07,13.7,Y
IDCJAC0002,094029,1988,08,14.0,Y
IDCJAC0002,094029,1988,09,16.9,Y
IDCJAC0002,094029,1988,10,17.1,Y
IDCJAC0002,094029,1988,11,18.7,Y
IDCJAC0002,094029,1988,12,21.2,Y
IDCJAC0002,094029,1989,01,22.9,Y
IDCJAC0002,094029,1989,02,23.3,Y
IDCJAC0002,094029,1989,03,20.9,Y
IDCJAC0002,094029,1989,04,18.9,Y
IDCJAC0002,094029,1989,05,14.8,Y
IDCJAC0002,094029,1989,06,11.1,Y
IDCJAC0002,094029,1989,07,11.8,Y
IDCJAC0002,094029,1989,08,13.5,Y
IDCJAC0002,094029,1989,09,16.1,Y
IDCJAC0002,094029,1989,10,16.9,Y
IDCJAC0002,094029,1989,11,19.4,Y
IDCJAC0002,094029,1989,12,21.3,Y
IDCJAC0002,094029,1990,01,23.1,Y
IDCJAC0002,094029,1990,02,20.5,Y
IDCJAC0002,094029,1990,03,22.5,Y
IDCJAC0002,094029,1990,04,18.5,Y
IDCJAC0002,094029,1990,05,15.1,Y
IDCJAC0002,094029,1990,06,13.0,Y
IDCJAC0002,094029,1990,07,12.3,Y
IDCJAC0002,094029,1990,08,12.3,Y
IDCJAC0002,094029,1990,09,16.2,Y
IDCJAC0002,094029,1990,10,17.0,Y
IDCJAC0002,094029,1990,11,20.1,Y
IDCJAC0002,094029,1990,12,20.3,Y
IDCJAC0002,094029,1991,01,22.8,Y
IDCJAC0002,094029,1991,02,21.7,Y
IDCJAC0002,094029,1991,03,19.9,Y
IDCJAC0002,094029,1991,04,16.9,Y
IDCJAC0002,094029,1991,05,15.1,Y
IDCJAC0002,094029,1991,06,13.8,Y
IDCJAC0002,094029,1991,07,12.2,Y
IDCJAC0002,094029,1991,08,12.5,Y
IDCJAC0002,094029,1991,09,15.1,Y
IDCJAC0002,094029,1991,10,18.4,Y
IDCJAC0002,094029,1991,11,18.4,Y
IDCJAC0002,094029,1991,12,19.4,Y
IDCJAC0002,094029,1992,01,19.3,Y
IDCJAC0002,094029,1992,02,20.8,Y
IDCJAC0002,094029,1992,03,21.5,Y
IDCJAC0002,094029,1992,04,18.2,Y
IDCJAC0002,094029,1992,05,14.5,Y
IDCJAC0002,094029,1992,06,10.9,Y
IDCJAC0002,094029,1992,07,11.8,Y
IDCJAC0002,094029,1992,08,12.1,Y
IDCJAC0002,094029,1992,09,12.9,Y
IDCJAC0002,094029,1992,10,16.8,Y
IDCJAC0002,094029,1992,11,18.1,Y
IDCJAC0002,094029,1992,12,19.6,Y
IDCJAC0002,094029,1993,01,23.6,Y
IDCJAC0002,094029,1993,02,22.7,Y
IDCJAC0002,094029,1993,03,19.3,Y
IDCJAC0002,094029,1993,04,19.6,Y
IDCJAC0002,094029,1993,05,16.0,Y
IDCJAC0002,094029,1993,06,12.7,Y
IDCJAC0002,094029,1993,07,13.7,Y
IDCJAC0002,094029,1993,08,15.0,Y
IDCJAC0002,094029,1993,09,15.9,Y
IDCJAC0002,094029,1993,10,18.0,Y
IDCJAC0002,094029,1993,11,18.2,Y
IDCJAC0002,094029,1993,12,20.0,Y
IDCJAC0002,094029,1994,01,21.2,Y
IDCJAC0002,094029,1994,02,22.2,Y
IDCJAC0002,094029,1994,03,20.2,Y
IDCJAC0002,094029,1994,04,18.7,Y
IDCJAC0002,094029,1994,05,14.7,Y
IDCJAC0002,094029,1994,06,11.5,Y
IDCJAC0002,094029,1994,07,12.9,Y
IDCJAC0002,094029,1994,08,13.0,Y
IDCJAC0002,094029,1994,09,14.2,Y
IDCJAC0002,094029,1994,10,17.3,Y
IDCJAC0002,094029,1994,11,18.7,Y
IDCJAC0002,094029,1994,12,24.0,Y
IDCJAC0002,094029,1995,01,21.1,Y
IDCJAC0002,094029,1995,02,22.8,Y
IDCJAC0002,094029,1995,03,19.9,Y
IDCJAC0002,094029,1995,04,16.2,Y
IDCJAC0002,094029,1995,05,14.7,Y
IDCJAC0002,094029,1995,06,11.5,Y
IDCJAC0002,094029,1995,07,11.0,Y
IDCJAC0002,094029,1995,08,13.9,Y
IDCJAC0002,094029,1995,09,14.3,Y
IDCJAC0002,094029,1995,10,16.3,Y
IDCJAC0002,094029,1995,11,17.6,Y
IDCJAC0002,094029,1995,12,17.8,Y
IDCJAC0002,094029,1996,01,20.7,Y
IDCJAC0002,094029,1996,02,19.1,Y
IDCJAC0002,094029,1996,03,20.0,Y
IDCJAC0002,094029,1996,04,15.1,Y
IDCJAC0002,094029,1996,05,15.3,Y
IDCJAC0002,094029,1996,06,11.9,Y
IDCJAC0002,094029,1996,07,11.9,Y
IDCJAC0002,094029,1996,08,13.4,Y
IDCJAC0002,094029,1996,09,14.3,Y
IDCJAC0002,094029,1996,10,17.7,Y
IDCJAC0002,094029,1996,11,17.9,Y
IDCJAC0002,094029,1996,12,20.0,Y
IDCJAC0002,094029,1997,01,22.3,Y
IDCJAC0002,094029,1997,02,21.9,Y
IDCJAC0002,094029,1997,03,19.2,Y
IDCJAC0002,094029,1997,04,17.5,Y
IDCJAC0002,094029,1997,05,14.4,Y
IDCJAC0002,094029,1997,06,12.4,Y
IDCJAC0002,094029,1997,07,12.2,Y
IDCJAC0002,094029,1997,08,13.4,Y
IDCJAC0002,094029,1997,09,13.9,Y
IDCJAC0002,094029,1997,10,18.3,Y
IDCJAC0002,094029,1997,11,19.9,Y
IDCJAC0002,094029,1997,12,19.7,Y
IDCJAC0002,094029,1998,01,22.4,Y
IDCJAC0002,094029,1998,02,22.1,Y
IDCJAC0002,094029,1998,03,20.1,Y
IDCJAC0002,094029,1998,04,17.0,Y
IDCJAC0002,094029,1998,05,14.8,Y
IDCJAC0002,094029,1998,06,11.8,Y
IDCJAC0002,094029,1998,07,12.4,Y
IDCJAC0002,094029,1998,08,13.3,Y
IDCJAC0002,094029,1998,09,16.5,Y
IDCJAC0002,094029,1998,10,15.9,Y
IDCJAC0002,094029,1998,11,17.5,Y
IDCJAC0002,094029,1998,12,21.3,Y
IDCJAC0002,094029,1999,01,21.5,Y
IDCJAC0002,094029,1999,02,22.7,Y
IDCJAC0002,094029,1999,03,20.2,Y
IDCJAC0002,094029,1999,04,16.4,Y
IDCJAC0002,094029,1999,05,16.8,Y
IDCJAC0002,094029,1999,06,13.0,Y
IDCJAC0002,094029,1999,07,12.6,Y
IDCJAC0002,094029,1999,08,14.5,Y
IDCJAC0002,094029,1999,09,16.8,Y
IDCJAC0002,094029,1999,10,18.1,Y
IDCJAC0002,094029,1999,11,17.9,Y
IDCJAC0002,094029,1999,12,20.8,Y
IDCJAC0002,094029,2000,01,21.2,Y
IDCJAC0002,094029,2000,02,23.4,Y
IDCJAC0002,094029,2000,03,21.3,Y
IDCJAC0002,094029,2000,04,19.0,Y
IDCJAC0002,094029,2000,05,15.6,Y
IDCJAC0002,094029,2000,06,13.6,Y
IDCJAC0002,094029,2000,07,12.8,Y
IDCJAC0002,094029,2000,08,13.2,Y
IDCJAC0002,094029,2000,09,15.9,Y
IDCJAC0002,094029,2000,10,16.9,Y
IDCJAC0002,094029,2000,11,19.9,Y
IDCJAC0002,094029,2000,12,21.4,Y
IDCJAC0002,094029,2001,01,23.3,Y
IDCJAC0002,094029,2001,02,25.0,Y
IDCJAC0002,094029,2001,03,21.0,Y
IDCJAC0002,094029,2001,04,18.1,Y
IDCJAC0002,094029,2001,05,13.7,Y
IDCJAC0002,094029,2001,06,12.9,Y
IDCJAC0002,094029,2001,07,12.5,Y
IDCJAC0002,094029,2001,08,13.2,Y
IDCJAC0002,094029,2001,09,17.1,Y
IDCJAC0002,094029,2001,10,16.9,Y
IDCJAC0002,094029,2001,11,16.9,Y
IDCJAC0002,094029,2001,12,17.8,Y
IDCJAC0002,094029,2002,01,20.3,Y
IDCJAC0002,094029,2002,02,21.4,Y
IDCJAC0002,094029,2002,03,21.5,Y
IDCJAC0002,094029,2002,04,18.5,Y
IDCJAC0002,094029,2002,05,15.8,Y
IDCJAC0002,094029,2002,06,13.4,Y
IDCJAC0002,094029,2002,07,13.7,Y
IDCJAC0002,094029,2002,08,14.1,Y
IDCJAC0002,094029,2002,09,15.4,Y
IDCJAC0002,094029,2002,10,16.1,Y
IDCJAC0002,094029,2002,11,20.0,Y
IDCJAC0002,094029,2002,12,21.1,Y
IDCJAC0002,094029,2003,01,25.0,Y
IDCJAC0002,094029,2003,02,22.5,Y
IDCJAC0002,094029,2003,03,18.9,Y
IDCJAC0002,094029,2003,04,16.6,Y
IDCJAC0002,094029,2003,05,15.4,Y
IDCJAC0002,094029,2003,06,13.4,Y
IDCJAC0002,094029,2003,07,12.3,Y
IDCJAC0002,094029,2003,08,13.6,Y
IDCJAC0002,094029,2003,09,13.9,Y
IDCJAC0002,094029,2003,10,15.4,Y
IDCJAC0002,094029,2003,11,19.5,Y
IDCJAC0002,094029,2003,12,22.0,Y
IDCJAC0002,094029,2004,01,21.1,Y
IDCJAC0002,094029,2004,02,21.5,Y
IDCJAC0002,094029,2004,03,20.0,Y
IDCJAC0002,094029,2004,04,16.7,Y
IDCJAC0002,094029,2004,05,13.6,Y
IDCJAC0002,094029,2004,06,12.4,Y
IDCJAC0002,094029,2004,07,11.6,Y
IDCJAC0002,094029,2004,08,12.7,Y
IDCJAC0002,094029,2004,09,15.3,Y
IDCJAC0002,094029,2004,10,17.6,Y
IDCJAC0002,094029,2004,11,19.2,Y
IDCJAC0002,094029,2004,12,20.2,Y
IDCJAC0002,094029,2005,01,22.1,Y
IDCJAC0002,094029,2005,02,21.1,Y
IDCJAC0002,094029,2005,03,18.5,Y
IDCJAC0002,094029,2005,04,19.0,Y
IDCJAC0002,094029,2005,05,15.2,Y
IDCJAC0002,094029,2005,06,12.8,Y
IDCJAC0002,094029,2005,07,13.3,Y
IDCJAC0002,094029,2005,08,14.5,Y
IDCJAC0002,094029,2005,09,15.5,Y
IDCJAC0002,094029,2005,10,17.4,Y
IDCJAC0002,094029,2005,11,19.6,Y
IDCJAC0002,094029,2005,12,22.0,Y
IDCJAC0002,094029,2006,01,22.0,Y
IDCJAC0002,094029,2006,02,22.1,Y
IDCJAC0002,094029,2006,03,20.4,Y
IDCJAC0002,094029,2006,04,15.0,Y
IDCJAC0002,094029,2006,05,13.6,Y
IDCJAC0002,094029,2006,06,11.9,Y
IDCJAC0002,094029,2006,07,11.8,Y
IDCJAC0002,094029,2006,08,14.7,Y
IDCJAC0002,094029,2006,09,16.0,Y
IDCJAC0002,094029,2006,10,18.0,Y
IDCJAC0002,094029,2006,11,17.4,Y
IDCJAC0002,094029,2006,12,20.9,Y
IDCJAC0002,094029,2007,01,22.9,Y
IDCJAC0002,094029,2007,02,22.8,Y
IDCJAC0002,094029,2007,03,20.5,Y
IDCJAC0002,094029,2007,04,17.5,Y
IDCJAC0002,094029,2007,05,17.3,Y
IDCJAC0002,094029,2007,06,10.8,Y
IDCJAC0002,094029,2007,07,11.7,Y
IDCJAC0002,094029,2007,08,13.7,Y
IDCJAC0002,094029,2007,09,15.8,Y
IDCJAC0002,094029,2007,10,17.4,Y
IDCJAC0002,094029,2007,11,20.6,Y
IDCJAC0002,094029,2007,12,22.7,Y
IDCJAC0002,094029,2008,01,24.1,Y
IDCJAC0002,094029,2008,02,21.1,Y
IDCJAC0002,094029,2008,03,21.9,Y
IDCJAC0002,094029,2008,04,18.0,Y
IDCJAC0002,094029,2008,05,16.2,Y
IDCJAC0002,094029,2008,06,13.9,Y
IDCJAC0002,094029,2008,07,11.7,Y
IDCJAC0002,094029,2008,08,13.7,Y
IDCJAC0002,094029,2008,09,16.5,Y
IDCJAC0002,094029,2008,10,19.0,Y
IDCJAC0002,094029,2008,11,18.2,Y
IDCJAC0002,094029,2008,12,20.2,Y
IDCJAC0002,094029,2009,01,23.7,Y
IDCJAC0002,094029,2009,02,21.2,Y
IDCJAC0002,094029,2009,03,20.0,Y
IDCJAC0002,094029,2009,04,17.6,Y
IDCJAC0002,094029,2009,05,15.5,Y
IDCJAC0002,094029,2009,06,12.4,Y
IDCJAC0002,094029,2009,07,12.5,Y
IDCJAC0002,094029,2009,08,14.1,Y
IDCJAC0002,094029,2009,09,16.1,Y
IDCJAC0002,094029,2009,10,16.3,Y
IDCJAC0002,094029,2009,11,19.9,Y
IDCJAC0002,094029,2009,12,21.9,Y
IDCJAC0002,094029,2010,01,24.1,Y
IDCJAC0002,094029,2010,02,23.1,Y
IDCJAC0002,094029,2010,03,22.7,Y
IDCJAC0002,094029,2010,04,19.3,Y
IDCJAC0002,094029,2010,05,15.6,Y
IDCJAC0002,094029,2010,06,13.4,Y
IDCJAC0002,094029,2010,07,13.9,Y
IDCJAC0002,094029,2010,08,13.8,Y
IDCJAC0002,094029,2010,09,14.8,Y
IDCJAC0002,094029,2010,10,18.5,Y
IDCJAC0002,094029,2010,11,19.0,Y
IDCJAC0002,094029,2010,12,20.3,Y
IDCJAC0002,094029,2011,01,22.5,Y
IDCJAC0002,094029,2011,02,20.7,Y
IDCJAC0002,094029,2011,03,20.0,Y
IDCJAC0002,094029,2011,04,18.1,Y
IDCJAC0002,094029,2011,05,14.9,Y
IDCJAC0002,094029,2011,06,13.2,Y
IDCJAC0002,094029,2011,07,12.0,Y
IDCJAC0002,094029,2011,08,14.7,Y
IDCJAC0002,094029,2011,09,16.3,Y
IDCJAC0002,094029,2011,10,17.1,Y
IDCJAC0002,094029,2011,11,20.7,Y
IDCJAC0002,094029,2011,12,20.3,Y
IDCJAC0002,094029,2012,01,23.7,Y
IDCJAC0002,094029,2012,02,22.5,Y
IDCJAC0002,094029,2012,03,20.7,Y
IDCJAC0002,094029,2012,04,19.6,Y
IDCJAC0002,094029,2012,05,15.4,Y
IDCJAC0002,094029,2012,06,12.5,Y
IDCJAC0002,094029,2012,07,12.9,Y
IDCJAC0002,094029,2012,08,13.8,Y
IDCJAC0002,094029,2012,09,15.9,Y
IDCJAC0002,094029,2012,10,17.5,Y
IDCJAC0002,094029,2012,11,20.4,Y
IDCJAC0002,094029,2012,12,22.5,Y
IDCJAC0002,094029,2013,01,23.9,Y
IDCJAC0002,094029,2013,02,23.5,Y
IDCJAC0002,094029,2013,03,22.9,Y
IDCJAC0002,094029,2013,04,17.9,Y
IDCJAC0002,094029,2013,05,16.0,Y
IDCJAC0002,094029,2013,06,13.0,Y
IDCJAC0002,094029,2013,07,13.7,Y
IDCJAC0002,094029,2013,08,14.2,Y
IDCJAC0002,094029,2013,09,16.7,Y
IDCJAC0002,094029,2013,10,17.7,Y
IDCJAC0002,094029,2013,11,16.9,Y
IDCJAC0002,094029,2013,12,21.2,Y
IDCJAC0002,094029,2014,01,23.5,Y
IDCJAC0002,094029,2014,02,23.1,Y
IDCJAC0002,094029,2014,03,22.0,Y
IDCJAC0002,094029,2014,04,18.3,Y
IDCJAC0002,094029,2014,05,15.6,Y
IDCJAC0002,094029,2014,06,13.3,Y
IDCJAC0002,094029,2014,07,13.4,Y
IDCJAC0002,094029,2014,08,14.6,Y
IDCJAC0002,094029,2014,09,17.9,Y
IDCJAC0002,094029,2014,10,18.1,Y
IDCJAC0002,094029,2014,11,19.4,Y
IDCJAC0002,094029,2014,12,20.3,Y
IDCJAC0002,094029,2015,01,21.5,Y
IDCJAC0002,094029,2015,02,22.5,Y
IDCJAC0002,094029,2015,03,20.3,Y
IDCJAC0002,094029,2015,04,16.7,Y
IDCJAC0002,094029,2015,05,14.6,Y
IDCJAC0002,094029,2015,06,12.9,Y
IDCJAC0002,094029,2015,07,12.1,Y
IDCJAC0002,094029,2015,08,12.4,Y
IDCJAC0002,094029,2015,09,16.2,Y
IDCJAC0002,094029,2015,10,19.7,Y
IDCJAC0002,094029,2015,11,20.5,Y
IDCJAC0002,094029,2015,12,22.5,Y
IDCJAC0002,094029,2016,01,22.5,Y
IDCJAC0002,094029,2016,02,23.8,Y
IDCJAC0002,094029,2016,03,21.6,Y
IDCJAC0002,094029,2016,04,20.4,Y
IDCJAC0002,094029,2016,05,15.6,Y
IDCJAC0002,094029,2016,06,13.5,Y
IDCJAC0002,094029,2016,07,13.2,Y
IDCJAC0002,094029,2016,08,14.3,Y
IDCJAC0002,094029,2016,09,16.2,Y
IDCJAC0002,094029,2016,10,17.2,Y
IDCJAC0002,094029,2016,11,18.6,Y
IDCJAC0002,094029,2016,12,22.0,Y
IDCJAC0002,094029,2017,01,23.0,Y
IDCJAC0002,094029,2017,02,22.9,Y
IDCJAC0002,094029,2017,03,22.4,Y
IDCJAC0002,094029,2017,04,19.2,Y
IDCJAC0002,094029,2017,05,14.7,Y
IDCJAC0002,094029,2017,06,13.9,Y
IDCJAC0002,094029,2017,07,12.2,Y
IDCJAC0002,094029,2017,08,13.3,Y
IDCJAC0002,094029,2017,09,15.1,Y
IDCJAC0002,094029,2017,10,20.0,Y
IDCJAC0002,094029,2017,11,22.4,Y
IDCJAC0002,094029,2017,12,22.5,Y
IDCJAC0002,094029,2018,01,24.4,Y
IDCJAC0002,094029,2018,02,21.7,Y
IDCJAC0002,094029,2018,03,21.4,Y
IDCJAC0002,094029,2018,04,18.8,Y
IDCJAC0002,094029,2018,05,15.8,Y
IDCJAC0002,094029,2018,06,12.8,Y
IDCJAC0002,094029,2018,07,13.4,Y
IDCJAC0002,094029,2018,08,13.9,Y
IDCJAC0002,094029,2018,09,16.3,Y
IDCJAC0002,094029,2018,10,18.3,Y
IDCJAC0002,094029,2018,11,19.5,Y
IDCJAC0002,094029,2018,12,22.3,Y
IDCJAC0002,094029,2019,01,25.9,Y
IDCJAC0002,094029,2019,02,22.9,Y
IDCJAC0002,094029,2019,03,21.5,Y
IDCJAC0002,094029,2019,04,19.6,Y
IDCJAC0002,094029,2019,05,15.8,Y
IDCJAC0002,094029,2019,06,13.6,Y
IDCJAC0002,094029,2019,07,13.5,Y
IDCJAC0002,094029,2019,08,13.7,Y
IDCJAC0002,094029,2019,09,16.7,Y
IDCJAC0002,094029,2019,10,18.8,Y
IDCJAC0002,094029,2019,11,20.2,Y
IDCJAC0002,094029,2019,12,21.8,Y
IDCJAC0002,094029,2020,01,24.3,Y
IDCJAC0002,094029,2020,02,20.8,Y
IDCJAC0002,094029,2020,03,20.0,Y
IDCJAC0002,094029,2020,04,17.3,Y
IDCJAC0002,094029,2020,05,15.5,Y
IDCJAC0002,094029,2020,06,12.8,Y
IDCJAC0002,094029,2020,07,12.5,Y
IDCJAC0002,094029,2020,08,13.6,Y
IDCJAC0002,094029,2020,09,16.8,Y
IDCJAC0002,094029,2020,10,16.0,Y
IDCJAC0002,094029,2020,11,22.3,Y
IDCJAC0002,094029,2020,12,20.7,Y
IDCJAC0002,094029,2021,01,22.5,Y
IDCJAC0002,094029,2021,02,22.5,Y
IDCJAC0002,094029,2021,03,21.2,Y
IDCJAC0002,094029,2021,04,18.5,Y
IDCJAC0002,094029,2021,05,15.7,Y
IDCJAC0002,094029,2021,06,13.4,Y
IDCJAC0002,094029,2021,07,13.0,Y
IDCJAC0002,094029,2021,08,14.4,Y
IDCJAC0002,094029,2021,09,15.8,Y
IDCJAC0002,094029,2021,10,16.5,Y
IDCJAC0002,094029,2021,11,18.3,Y
IDCJAC0002,094029,2021,12,21.1,Y
IDCJAC0002,094029,2022,01,22.1,Y
IDCJAC0002,094029,2022,02,22.5,Y
IDCJAC0002,094029,2022,03,21.5,Y
IDCJAC0002,094029,2022,04,19.0,Y
IDCJAC0002,094029,2022,05,15.1,Y
IDCJAC0002,094029,2022,06,12.5,Y
IDCJAC0002,094029,2022,07,12.8,Y
IDCJAC0002,094029,2022,08,14.6,Y
IDCJAC0002,094029,2022,09,15.3,Y
IDCJAC0002,094029,2022,10,16.9,Y
IDCJAC0002,094029,2022,11,18.5,Y
IDCJAC0002,094029,2022,12,19.8,Y
IDCJAC0002,094029,2023,01,23.5,Y
IDCJAC0002,094029,2023,02,23.2,Y
IDCJAC0002,094029,2023,03,20.7,Y
IDCJAC0002,094029,2023,04,19.0,Y
IDCJAC0002,094029,2023,05,15.5,Y
IDCJAC0002,094029,2023,06,13.6,Y
IDCJAC0002,094029,2023,07,14.7,Y
IDCJAC0002,094029,2023,08,15.2,Y
IDCJAC0002,094029,2023,09,17.5,Y
IDCJAC0002,094029,2023,10,18.0,Y
IDCJAC0002,094029,2023,11,19.0,Y
IDCJAC0002,094029,2023,12,21.3,Y
IDCJAC0002,094029,2024,01,23.1,Y
IDCJAC0002,094029,2024,02,24.3,Y
IDCJAC0002,094029,2024,03,21.7,Y
IDCJAC0002,094029,2024,04,18.9,Y
IDCJAC0002,094029,2024,05,15.3,Y
IDCJAC0002,094029,2024,06,12.6,Y
IDCJAC0002,094029,2024,07,12.9,Y
IDCJAC0002,094029,2024,08,15.5,Y
IDCJAC0002,094029,2024,09,15.6,Y
IDCJAC0002,094029,2024,10,18.3,Y
IDCJAC0002,094029,2024,11,20.2,Y
IDCJAC0002,094029,2024,12,22.2,Y
IDCJAC0002,094029,2025,01,23.1,Y
IDCJAC0002,094029,2025,02,23.5,Y
IDCJAC0002,094029,2025,03,22.8,Y
IDCJAC0002,094029,2025,04,18.8,Y
IDCJAC0002,094029,2025,05,16.8,Y
IDCJAC0002,094029,2025,06,13.5,Y
IDCJAC0002,094029,2025,07,13.2,Y
IDCJAC0002,094029,2025,08,15.0,Y
IDCJAC0002,094029,2025,09,15.8,Y
IDCJAC0002,094029,2025,10,17.6,Y
IDCJAC0002,094029,2025,11,17.7,Y
IDCJAC0002,094029,2025,12,20.9,Y
IDCJAC0002,094029,2026,01,22.1,Y
IDCJAC0002,094029,2026,02,23.5,Y
