Product code,Bureau of Meteorology station number,Year,Month,Mean minimum temperature (°C),Quality
IDCJAC0004,094029,1905,12,9.6,Y
IDCJAC0004,094029,1906,01,10.8,Y
IDCJAC0004,094029,1906,02,11.3,Y
IDCJAC0004,094029,1906,03,10.3,Y
IDCJAC0004,094029,1906,04,8.0,Y
IDCJAC0004,094029,1906,05,5.7,Y
IDCJAC0004,094029,1906,06,4.7,Y
IDCJAC0004,094029,1906,07,4.2,Y
IDCJAC0004,094029,1906,08,4.5,Y
IDCJAC0004,094029,1906,09,6.0,Y
IDCJAC0004,094029,1906,10,6.8,Y
IDCJAC0004,094029,1906,11,8.0,Y
IDCJAC0004,094029,1906,12,9.5,Y
IDCJAC0004,094029,1907,01,11.3,Y
IDCJAC0004,094029,1907,02,10.4,Y
IDCJAC0004,094029,1907,03,8.9,Y
IDCJAC0004,094029,1907,04,8.1,Y
IDCJAC0004,094029,1907,05,7.2,Y
IDCJAC0004,094029,1907,06,4.1,Y
IDCJAC0004,094029,1907,07,4.3,Y
IDCJAC0004,094029,1907,08,5.6,Y
IDCJAC0004,094029,1907,09,5.7,Y
IDCJAC0004,094029,1907,10,6.1,Y
IDCJAC0004,094029,1907,11,10.0,Y
IDCJAC0004,094029,1907,12,9.9,Y
IDCJAC0004,094029,1908,01,13.5,Y
IDCJAC0004,094029,1908,02,12.7,Y
IDCJAC0004,094029,1908,03,10.7,Y
IDCJAC0004,094029,1908,04,8.1,Y
IDCJAC0004,094029,1908,05,6.7,Y
IDCJAC0004,094029,1908,06,4.6,Y
IDCJAC0004,094029,1908,07,4.3,Y
IDCJAC0004,094029,1908,08,5.2,Y
IDCJAC0004,094029,1908,09,6.6,Y
IDCJAC0004,094029,1908,10,7.4,Y
IDCJAC0004,094029,1908,11,10.1,Y
IDCJAC0004,094029,1908,12,11.4,Y
IDCJAC0004,094029,1909,01,10.5,Y
IDCJAC0004,094029,1909,02,10.8,Y
IDCJAC0004,094029,1909,03,10.8,Y
IDCJAC0004,094029,1909,04,7.3,Y
IDCJAC0004,094029,1909,05,7.7,Y
IDCJAC0004,094029,1909,06,5.2,Y
IDCJAC0004,094029,1909,07,4.3,Y
IDCJAC0004,094029,1909,08,4.1,Y
IDCJAC0004,094029,1909,09,6.0,Y
IDCJAC0004,094029,1909,10,7.5,Y
IDCJAC0004,094029,1909,11,8.8,Y
IDCJAC0004,094029,1909,12,9.1,Y
IDCJAC0004,094029,1910,01,11.8,Y
IDCJAC0004,094029,1910,02,12.2,Y
IDCJAC0004,094029,1910,03,11.1,Y
IDCJAC0004,094029,1910,04,9.6,Y
IDCJAC0004,094029,1910,05,7.3,Y
IDCJAC0004,094029,1910,06,5.5,Y
IDCJAC0004,094029,1910,07,3.9,Y
IDCJAC0004,094029,1910,08,6.4,Y
IDCJAC0004,094029,1910,09,7.4,Y
IDCJAC0004,094029,1910,10,7.4,Y
IDCJAC0004,094029,1910,11,10.2,Y
IDCJAC0004,094029,1910,12,10.2,Y
IDCJAC0004,094029,1911,01,11.4,Y
IDCJAC0004,094029,1911,02,13.7,Y
IDCJAC0004,094029,1911,03,11.9,Y
IDCJAC0004,094029,1911,04,8.4,Y
IDCJAC0004,094029,1911,05,7.7,Y
IDCJAC0004,094029,1911,06,4.8,Y
IDCJAC0004,094029,1911,07,4.0,Y
IDCJAC0004,094029,1911,08,5.5,Y
